accuracy,dice,f1,fn,fp,id,iou,precision,recall,subset,target,tn,tp
0.9946296243105904,0.7292277614831859,0.729227712161337,5351.0,2128.0,Colour1/Color1_000571,0.5738461538428841,0.8255594720811086,0.653028141611639,Colour1,all,1375090.0,10071.0
0.997276395909855,0.20698306501762528,0.20698304645709242,3793.0,0.0,Colour2/Color2_000799,0.11543843283312877,0.9999999997979797,0.11543843283312877,Colour2,point,1388352.0,495.0
0.9943517348344875,0.8515849056587705,0.8515848556971098,3184.0,4682.0,Colour2/Color2_000799,0.7415305753598346,0.8281771808109355,0.8763543163338264,Colour2,meniscus,1362207.0,22567.0
0.9916281307444141,0.7982278524811827,0.7982278025586785,6977.0,4682.0,Colour2/Color2_000799,0.6642089801541885,0.8312427912311445,0.7677352774700631,Colour2,all,1357919.0,23062.0
0.9971564797793403,0.1987049777377842,0.1987049598374507,3960.0,0.0,Colour2/Color2_000573,0.1103122893706962,0.9999999997963339,0.1103122893706962,Colour2,point,1388189.0,491.0
0.9973884133730903,0.8965379910650683,0.8965379411969886,907.0,2730.0,Colour2/Color2_000573,0.8124774426356665,0.852336650795909,0.9455745574500715,Colour2,meniscus,1373245.0,15758.0
0.9945448931525022,0.8105250031155742,0.8105249532555918,4867.0,2730.0,Colour2/Color2_000573,0.6814140736363272,0.8561568048851037,0.7695112710704228,Colour2,all,1368794.0,16249.0
0.9970164579502961,0.1983407293035242,0.19834071143257836,4155.0,0.0,Colour1/Color1_000672,0.11008781323388118,0.9999999998054475,0.11008781323388118,Colour1,point,1387971.0,514.0
0.9979822495403696,0.8862348178101772,0.8862347681714643,2460.0,350.0,Colour1/Color1_000672,0.7957106506666978,0.9690128375301548,0.8164863856708953,Colour1,meniscus,1378885.0,10945.0
0.9949987074907375,0.7669243382499518,0.7669242904450647,6615.0,350.0,Colour1/Color1_000672,0.6219604863188126,0.9703615886106328,0.6340046475565231,Colour1,all,1374216.0,11459.0
0.9970897001377962,0.19631171921086038,0.19631170150271182,4053.0,0.0,Colour1/Color1_000816,0.108839050129533,0.9999999997979797,0.108839050129533,Colour1,point,1388092.0,495.0
0.9896742876837525,0.6224730900482476,0.6224730441036405,1765.0,12615.0,Colour1/Color1_000816,0.45187726319629545,0.4844707805456294,0.8704111600523464,Colour1,meniscus,1366405.0,11855.0
0.9867639878216204,0.5726473929460676,0.5726473441863542,5818.0,12615.0,Colour1/Color1_000816,0.40119546502809605,0.4946925695954549,0.6797666226294596,Colour1,all,1361857.0,12350.0
0.9972799862131637,0.21410788381298532,0.21410786468986587,3788.0,0.0,Colour1/Color1_000395,0.11988847583364572,0.9999999998062016,0.11988847583364572,Colour1,point,1388336.0,516.0
0.9967198988969873,0.9157164470996795,0.9157163971417863,3086.0,1482.0,Colour1/Color1_000395,0.8445359561622553,0.9436437616422266,0.8893946453500254,Colour1,meniscus,1363257.0,24815.0
0.9939998851102229,0.8584160764497977,0.8584160268656964,6874.0,1482.0,Colour1/Color1_000395,0.7519517914900349,0.9447283034313776,0.7865548827797343,Colour1,all,1358953.0,25331.0
0.9967701631433109,0.18954954954613426,0.18954953238421712,4498.0,0.0,Colour1/Color1_000048,0.10469745222721542,0.999999999809886,0.10469745222721542,Colour1,point,1387616.0,526.0
0.996864229090002,0.8881432340337385,0.8881431842585417,3499.0,868.0,Colour1/Color1_000048,0.7987928492406985,0.9523207909862548,0.8320694951006331,Colour1,meniscus,1370936.0,17337.0
0.9936343922333846,0.8011930658635124,0.8011930171397242,7997.0,868.0,Colour1/Color1_000048,0.66832535168861,0.9536597084995266,0.6907579272981795,Colour1,all,1365912.0,17863.0
0.9970265107995608,0.203194150467516,0.20319413220858587,4141.0,0.0,Colour1/Color1_000456,0.11308631398344214,0.9999999998106062,0.11308631398344214,Colour1,point,1387971.0,528.0
0.9984102136947813,0.9510133640124103,0.9510133140385431,1644.0,570.0,Colour1/Color1_000456,0.9066019827002463,0.9741625492907204,0.9289388372555482,Colour1,meniscus,1368935.0,21491.0
0.9954367244944139,0.8738912150479751,0.8738911655817174,5785.0,570.0,Colour1/Color1_000456,0.7760273489787269,0.9747664792555014,0.7919364120241982,Colour1,all,1364266.0,22019.0
0.9969245461855902,0.1911237016016785,0.19112368431211385,4283.0,0.0,Colour2/Color2_000796,0.10565880141771437,0.9999999998023715,0.10565880141771437,Colour2,point,1387851.0,506.0
0.9943524528951493,0.8539380095439784,0.8539379595516606,4299.0,3566.0,Colour2/Color2_000796,0.7451063002309272,0.8657227849498598,0.8424697691431203,Colour2,meniscus,1361784.0,22991.0
0.9912769990808112,0.7945960569463417,0.794596007304662,8582.0,3566.0,Colour2/Color2_000796,0.6591948379838429,0.8682333813661891,0.7324729573841688,Colour2,all,1356995.0,23497.0
0.9970135857076491,0.19694921799194923,0.1969492002326759,4159.0,0.0,Colour1/Color1_000625,0.10923109873400662,0.9999999998039215,0.10923109873400662,Colour1,point,1387971.0,510.0
0.9843951056984588,0.7795719647015117,0.7795719163622116,1880.0,19852.0,Colour1/Color1_000625,0.6387693023709068,0.6593744101840061,0.953360291743895,Colour1,meniscus,1332479.0,38429.0
0.9814086914061796,0.7504938854563978,0.7504938363416309,6039.0,19852.0,Colour1/Color1_000625,0.6006324232599095,0.6623292680841245,0.8657343590180405,Colour1,all,1327810.0,38939.0
0.997459501378605,0.22784810126085012,0.2278480810668069,3538.0,0.0,Colour1/Color1_000716,0.1285714285682618,0.9999999998084291,0.1285714285682618,Colour1,point,1388580.0,522.0
0.9982515222885313,0.9223607435483775,0.9223606936285919,578.0,1857.0,Colour1/Color1_000716,0.8559086336418965,0.8862202070897235,0.9615742587357959,Colour1,meniscus,1375741.0,14464.0
0.995711023667208,0.8338294616752432,0.8338294118704075,4116.0,1857.0,Colour1/Color1_000716,0.7150150293395915,0.8897464822128496,0.7845251806052532,Colour1,all,1371681.0,14986.0
0.9978407915900019,0.2547707558796835,0.2547707336417028,3007.0,0.0,Colour2/Color2_000120,0.1459812553210457,0.9999999998054475,0.1459812553210457,Colour2,point,1389119.0,514.0
0.9962158203124285,0.8658964832793885,0.8658964334967265,1333.0,3937.0,Colour2/Color2_000120,0.7635074492875448,0.812085341984573,0.9273450700336439,Colour2,meniscus,1370356.0,17014.0
0.9940566119025023,0.8089908383891976,0.8089907883916583,4340.0,3937.0,Colour2/Color2_000120,0.6792482077090515,0.8165851385939129,0.8015364916736714,Colour2,all,1366835.0,17528.0
0.996375947840002,0.16454229431940834,0.16454227921616485,5047.0,0.0,Colour1/Color1_000408,0.08964646464484764,0.9999999997987927,0.08964646464484764,Colour1,point,1387096.0,497.0
0.9975356158087519,0.9068150963863513,0.9068150464097772,1297.0,2135.0,Colour1/Color1_000408,0.8295166658346356,0.8866411808384483,0.9279284285345192,Colour1,meniscus,1372509.0,16699.0
0.9939115636488258,0.802220615332504,0.8022205658125842,6344.0,2135.0,Colour1/Color1_000408,0.6697565725387741,0.8895556360204357,0.7305012744234048,Colour1,all,1366965.0,17196.0
0.9968304802388991,0.18198665677942946,0.18198664023334982,4414.0,0.0,Colour1/Color1_000455,0.1001019367971437,0.9999999997963339,0.1001019367971437,Colour1,point,1387735.0,491.0
0.9953168083638992,0.9266877992840463,0.9266877492905963,3809.0,2713.0,Colour1/Color1_000455,0.8633907251458602,0.9382468759225678,0.9154100690645686,Colour1,meniscus,1344898.0,41220.0
0.99214728860287,0.8841009771287182,0.8841009272982806,8223.0,2713.0,Colour1/Color1_000455,0.7922768628776715,0.938929407525349,0.8353226258644705,Colour1,all,1339993.0,41711.0
0.9968455595127962,0.18903452094906711,0.1890345038288294,4393.0,0.0,Colour2/Color2_000141,0.10438328236280564,0.9999999998046876,0.10438328236280564,Colour2,point,1387735.0,512.0
0.9941650390624287,0.9243952363221768,0.9243951863463751,2860.0,5266.0,Colour2/Color2_000141,0.8594190612929097,0.9041552154034105,0.9455621752270865,Colour2,meniscus,1334837.0,49677.0
0.9910105985752966,0.889111313851662,0.8891112638663655,7253.0,5266.0,Colour2/Color2_000141,0.8003604005855707,0.9050401226203136,0.8737335050992763,Colour2,all,1329932.0,50189.0
0.9971098058363256,0.2062709524707894,0.2062709339670134,4025.0,0.0,Colour1/Color1_000079,0.11499560246009245,0.9999999998087955,0.11499560246009245,Colour1,point,1388092.0,523.0
0.994521197150664,0.8714492704773538,0.8714492212264351,7451.0,179.0,Colour1/Color1_000079,0.7721844022430067,0.9931262240275215,0.7763335634713885,Colour1,meniscus,1359148.0,25862.0
0.9916310029870612,0.8190919674026866,0.81909191893882,11476.0,179.0,Colour1/Color1_000079,0.6936119873798801,0.9932615569906894,0.6968912601339191,Colour1,all,1354600.0,26385.0
